,top_x,top_y,bottom_x,bottom_y
646,2925.810810810811,684.3928945075157,2925.810810810811,-666.3928945075157
647,2930.2702702702704,685.0401997668718,2930.2702702702704,-667.0401997668718
648,2934.72972972973,685.8104722331159,2934.72972972973,-667.8104722331159
649,2939.189189189189,686.6903373106712,2939.189189189189,-668.6903373106712
650,2943.6486486486488,687.6664204039611,2943.6486486486488,-669.6664204039611
651,2948.1081081081084,688.7253469174085,2948.1081081081084,-670.7253469174085
652,2952.5675675675675,689.8537422554363,2952.5675675675675,-671.8537422554363
653,2957.027027027027,691.038231822468,2957.027027027027,-673.038231822468
654,2961.4864864864867,692.265441022927,2961.4864864864867,-674.265441022927
655,2965.9459459459463,693.5219952612359,2965.9459459459463,-675.5219952612359
656,2970.4054054054054,694.7945196580181,2970.4054054054054,-676.7945196580181
657,2974.864864864865,696.0691500625398,2974.864864864865,-678.0691500625398
658,2979.3243243243246,697.3305292517886,2979.3243243243246,-679.3305292517886
659,2983.7837837837837,698.5630162026613,2983.7837837837837,-680.5630162026613
660,2988.2432432432433,699.750969892055,2988.2432432432433,-681.750969892055
661,2992.702702702703,700.8787492968661,2992.702702702703,-682.8787492968661
662,2997.162162162162,701.9307133939916,2997.162162162162,-683.9307133939916
663,3001.6216216216217,702.8912211603282,3001.6216216216217,-684.8912211603282
664,3006.0810810810813,703.7446315727728,3006.0810810810813,-685.7446315727728
665,3010.540540540541,704.4753036082221,3010.540540540541,-686.4753036082221
666,3015.0,705.0675962435728,3015.0,-687.0675962435728
667,3019.4594594594596,705.5211317409039,3019.4594594594596,-687.5211317409039
668,3023.918918918919,705.8965855030231,3023.918918918919,-687.8965855030231
669,3028.3783783783783,706.2698962179198,3028.3783783783783,-688.2698962179198
670,3032.837837837838,706.7170025735841,3032.837837837838,-688.7170025735841
671,3037.2972972972975,707.3138432580052,3037.2972972972975,-689.3138432580052
672,3041.7567567567567,708.1363569591733,3041.7567567567567,-690.1363569591733
673,3046.2162162162163,709.260482365078,3046.2162162162163,-691.260482365078
674,3050.675675675676,710.762158163709,3050.675675675676,-692.762158163709
675,3055.1351351351354,712.7173230430558,3055.1351351351354,-694.7173230430558
676,3059.5945945945946,715.201915691108,3059.5945945945946,-697.201915691108
677,3064.054054054054,718.2671996736216,3064.054054054054,-700.2671996736216
678,3068.5135135135138,721.8346227382781,3068.5135135135138,-703.8346227382781
679,3072.972972972973,725.783092722027,3072.972972972973,-707.783092722027
680,3077.4324324324325,729.9914927866968,3077.4324324324325,-711.9914927866968
681,3081.891891891892,734.3387060941146,3081.891891891892,-716.3387060941146
682,3086.3513513513517,738.703615806108,3086.3513513513517,-720.703615806108
683,3090.810810810811,742.9651050845049,3090.810810810811,-724.9651050845049
684,3095.2702702702704,747.0020570911333,3095.2702702702704,-729.0020570911333
685,3099.72972972973,750.6933549878203,3099.72972972973,-732.6933549878203
686,3104.189189189189,753.9178819363937,3104.189189189189,-735.9178819363937
687,3108.6486486486488,756.5726020482725,3108.6486486486488,-738.5726020482725
688,3113.1081081081084,758.6805748364093,3113.1081081081084,-740.6805748364093
689,3117.5675675675675,760.3185570097298,3117.5675675675675,-742.3185570097298
690,3122.027027027027,761.5635036963595,3122.027027027027,-743.5635036963595
691,3126.4864864864867,762.4923700244237,3126.4864864864867,-744.4923700244237
692,3130.9459459459463,763.1821111220476,3130.9459459459463,-745.1821111220476
693,3135.4054054054054,763.7096821173569,3135.4054054054054,-745.7096821173569
694,3139.864864864865,764.152038138477,3139.864864864865,-746.152038138477
695,3144.3243243243246,764.5861343135333,3144.3243243243246,-746.5861343135333
696,3148.7837837837837,765.0889257706511,3148.7837837837837,-747.0889257706511
697,3153.2432432432433,765.7310152632803,3153.2432432432433,-747.7310152632803
698,3157.702702702703,766.5233155554852,3157.702702702703,-748.5233155554852
699,3162.162162162162,767.4440346073357,3162.162162162162,-749.4440346073357
700,3166.6216216216217,768.471045390393,3166.6216216216217,-750.471045390393
701,3171.0810810810813,769.582220876219,3171.0810810810813,-751.582220876219
702,3175.540540540541,770.7554340363748,3175.540540540541,-752.7554340363748
703,3180.0,771.9685578424218,3180.0,-753.9685578424218
704,3184.4594594594596,773.1994652659217,3184.4594594594596,-755.1994652659217
705,3188.918918918919,774.426029278436,3188.918918918919,-756.426029278436
706,3193.3783783783783,775.6261228515257,3193.3783783783783,-757.6261228515257
707,3197.837837837838,776.7790655188394,3197.837837837838,-758.7790655188394
708,3202.2972972972975,777.8829863385357,3202.2972972972975,-759.8829863385357
709,3206.756756756757,778.9491683837844,3206.756756756757,-760.9491683837844
710,3211.2162162162163,779.9891646402136,3211.2162162162163,-761.9891646402136
711,3215.675675675676,781.0145280934526,3215.675675675676,-763.0145280934526
